,model,sentence,question,correct,incorrect,prompt_index,base_correct,base_incorrect,sent_type,quest_type
0,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the memo near completion?,0.8700091242790222,0.12999090552330017,0,0.5107026696205139,0.07630575448274612,GP_prob,simple_question
1,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the memo near completion?,0.811277449131012,0.18872256577014923,1,0.4163644015789032,0.09685632586479187,GP_prob,simple_question
2,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the memo near completion?,0.8479677438735962,0.15203224122524261,2,0.45988667011260986,0.08245313912630081,GP_prob,simple_question
3,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the memo near completion?,0.8700091242790222,0.12999090552330017,3,0.4143306016921997,0.061906490474939346,GP_prob,simple_question
4,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the memo near completion?,0.8991213440895081,0.10087861120700836,4,0.462898313999176,0.051935747265815735,GP_prob,simple_question
5,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the memo near completion?,0.815232515335083,0.18476751446723938,5,0.3750155568122864,0.08499500900506973,GP_prob,simple_question
6,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the memo near completion?,0.7990248799324036,0.20097514986991882,6,0.3858780264854431,0.09705817699432373,GP_prob,simple_question
7,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the memo near completion?,0.8340466022491455,0.16595342755317688,7,0.40056943893432617,0.07970283180475235,GP_prob,simple_question
8,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the secretary type the memo?,0.13599495589733124,0.8640050888061523,0,0.09375212341547012,0.5956273078918457,GP_prob,GP_question
9,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the secretary type the memo?,0.20946969091892242,0.7905303239822388,1,0.11966881901025772,0.45162537693977356,GP_prob,GP_question
10,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the secretary type the memo?,0.19274167716503143,0.8072583079338074,2,0.13027217984199524,0.5456178188323975,GP_prob,GP_question
11,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the secretary type the memo?,0.0,1.0,3,0.0,0.5195213556289673,GP_prob,GP_question
12,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the secretary type the memo?,0.12707391381263733,0.8729261159896851,4,0.07275279611349106,0.4997707009315491,GP_prob,GP_question
13,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the secretary type the memo?,0.24125118553638458,0.7587487697601318,5,0.12784452736377716,0.4020783305168152,GP_prob,GP_question
14,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the secretary type the memo?,0.2138141691684723,0.7861858010292053,6,0.12107425183057785,0.44518497586250305,GP_prob,GP_question
15,meta-llama/Llama-3.2-1B,While the secretary typed the memo neared completion.,Did the secretary type the memo?,0.23184579610824585,0.7681542038917542,7,0.1236526370048523,0.4096872806549072,GP_prob,GP_question
16,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.8813431262969971,0.11865690350532532,0,0.4906988739967346,0.06606372445821762,GP_improb,simple_question
17,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.8304104804992676,0.16958951950073242,1,0.41594061255455017,0.0849449411034584,GP_improb,simple_question
18,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.8729261159896851,0.12707391381263733,2,0.4404451251029968,0.06411663442850113,GP_improb,simple_question
19,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,1.0,0.0,3,0.4098498821258545,0.0,GP_improb,simple_question
20,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.910332977771759,0.08966704457998276,4,0.4303188920021057,0.04238606244325638,GP_improb,simple_question
21,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.8304110169410706,0.16958898305892944,5,0.3621693551540375,0.07396329194307327,GP_improb,simple_question
22,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.8031737804412842,0.19682620465755463,6,0.37338677048683167,0.0915023609995842,GP_improb,simple_question
23,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.8609158992767334,0.1390841156244278,7,0.3955083191394806,0.0638958215713501,GP_improb,simple_question
24,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.16958898305892944,0.8304110169410706,0,0.11059892922639847,0.5415597558021545,GP_improb,GP_question
25,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.2460504025220871,0.7539496421813965,1,0.13237056136131287,0.4056108891963959,GP_improb,GP_question
26,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.23184579610824585,0.7681542038917542,2,0.14842942357063293,0.49177807569503784,GP_improb,GP_question
27,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.17328819632530212,0.8267117738723755,3,0.0892464742064476,0.4257710874080658,GP_improb,GP_question
28,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.1588694453239441,0.8411304950714111,4,0.08320041000843048,0.4405026435852051,GP_improb,GP_question
29,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.28140559792518616,0.7185943722724915,5,0.1346415877342224,0.34381935000419617,GP_improb,GP_question
30,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.25091278553009033,0.7490872144699097,6,0.13213732838630676,0.39448919892311096,GP_improb,GP_question
31,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.27616941928863525,0.7238305807113647,7,0.13522785902023315,0.3544275760650635,GP_improb,GP_question
32,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.8967345356941223,0.1032654419541359,0,0.563401460647583,0.06487973034381866,nonGP_prob,simple_question
